"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-7", "2178", "RW_Semaphore.java:48", "Method Returned", " "
"Thread-7", "2179", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-7", "2180", "RW_Semaphore.java:49", "Line Step", " file=RW_Semaphore.java, line=49"
"Thread-7", "2181", "RW_Semaphore.java:49", "Field Read", " context=Reader:3, d"
"Thread-7", "2182", "RW_Semaphore.java:49", "Method Call", " caller=Reader:3#run:3, target=Database:1#done_read:23"
"Thread-7", "2183", "RW_Semaphore.java:110", "Method Entered", " "
"Thread-7", "2184", "RW_Semaphore.java:113", "Line Step", " file=RW_Semaphore.java, line=113"
"Thread-7", "2185", "RW_Semaphore.java:113", "Field Read", " context=Database:1, r"
"Thread-7", "2186", "RW_Semaphore.java:113", "Field Write", " context=Database:1, r=0"
"Thread-7", "2187", "RW_Semaphore.java:114", "Line Step", " file=RW_Semaphore.java, line=114"
"Thread-7", "2188", "RW_Semaphore.java:114", "Field Read", " context=Database:1, sr"
"Thread-7", "2189", "RW_Semaphore.java:115", "Line Step", " file=RW_Semaphore.java, line=115"
"Thread-7", "2190", "RW_Semaphore.java:115", "Field Read", " context=Database:1, s"
"Thread-7", "2191", "RW_Semaphore.java:116", "Line Step", " file=RW_Semaphore.java, line=116"
"Thread-1", "2192", "RW_Semaphore.java:123", "Line Step", " file=RW_Semaphore.java, line=123"
"Thread-7", "2193", "RW_Semaphore.java:118", "Line Step", " file=RW_Semaphore.java, line=118"
"Thread-1", "2194", "RW_Semaphore.java:123", "Field Read", " context=Database:1, r"
"Thread-7", "2195", "RW_Semaphore.java:118", "Method Exit", " returner=Database:1#done_read:23, value=<void>"
"Thread-1", "2196", "RW_Semaphore.java:123", "Field Read", " context=Database:1, w"
"Thread-7", "2197", "RW_Semaphore.java:49", "Method Returned", " "
"Thread-7", "2198", "RW_Semaphore.java:46", "Line Step", " file=RW_Semaphore.java, line=46"
"Thread-1", "2199", "RW_Semaphore.java:134", "Line Step", " file=RW_Semaphore.java, line=134"
"Thread-7", "2200", "RW_Semaphore.java:52", "Line Step", " file=RW_Semaphore.java, line=52"
"Thread-1", "2201", "RW_Semaphore.java:136", "Line Step", " file=RW_Semaphore.java, line=136"
"Thread-7", "2202", "RW_Semaphore.java:52", "Method Exit", " returner=Reader:3#run:3, value=<void>"
"Thread-1", "2203", "RW_Semaphore.java:136", "Field Write", " context=Database:1, w=1"
"Thread-7", "2204", "RW_Semaphore.java:46", "Method Returned", " "
"Thread-7", "2205", "SYSTEM", "Thread End", " "
"Thread-1", "2206", "RW_Semaphore.java:137", "Line Step", " file=RW_Semaphore.java, line=137"
"Thread-1", "2207", "RW_Semaphore.java:137", "Method Exit", " returner=Database:1#request_write:22, value=<void>"
"Thread-1", "2208", "RW_Semaphore.java:67", "Method Returned", " "
"Thread-1", "2209", "RW_Semaphore.java:68", "Line Step", " file=RW_Semaphore.java, line=68"
"Thread-1", "2210", "RW_Semaphore.java:68", "Field Read", " context=Writer:2, d"
"Thread-1", "2211", "RW_Semaphore.java:68", "Field Read", " context=Writer:2, x"
"Thread-1", "2212", "RW_Semaphore.java:68", "Method Call", " caller=Writer:2#run:2, target=Database:1#write:22"
"Thread-1", "2213", "RW_Semaphore.java:152", "Method Entered", " "
"Thread-1", "2214", "RW_Semaphore.java:152", "Variable Write", " context=Database:1#write:22, x=10"
"Thread-1", "2215", "RW_Semaphore.java:153", "Line Step", " file=RW_Semaphore.java, line=153"
"Thread-1", "2216", "RW_Semaphore.java:153", "Field Read", " context=Database:1, data"
"Thread-1", "2217", "RW_Semaphore.java:153", "Field Write", " context=Database:1, data=44455"
"Thread-1", "2218", "RW_Semaphore.java:154", "Line Step", " file=RW_Semaphore.java, line=154"
"Thread-1", "2219", "RW_Semaphore.java:154", "Method Exit", " returner=Database:1#write:22, value=<void>"
"Thread-1", "2220", "RW_Semaphore.java:68", "Method Returned", " "
"Thread-1", "2221", "RW_Semaphore.java:69", "Line Step", " file=RW_Semaphore.java, line=69"
"Thread-1", "2222", "RW_Semaphore.java:71", "Line Step", " file=RW_Semaphore.java, line=71"
"Thread-1", "2223", "RW_Semaphore.java:71", "Field Read", " context=Writer:2, d"
"Thread-1", "2224", "RW_Semaphore.java:71", "Method Call", " caller=Writer:2#run:2, target=Database:1#done_write:22"
"Thread-1", "2225", "RW_Semaphore.java:139", "Method Entered", " "
"Thread-1", "2226", "RW_Semaphore.java:141", "Line Step", " file=RW_Semaphore.java, line=141"
"Thread-1", "2227", "RW_Semaphore.java:141", "Field Write", " context=Database:1, w=0"
"Thread-1", "2228", "RW_Semaphore.java:142", "Line Step", " file=RW_Semaphore.java, line=142"
"Thread-1", "2229", "RW_Semaphore.java:142", "Field Read", " context=Database:1, s"
"Thread-1", "2230", "RW_Semaphore.java:143", "Line Step", " file=RW_Semaphore.java, line=143"
"Thread-2", "2231", "RW_Semaphore.java:123", "Line Step", " file=RW_Semaphore.java, line=123"
"Thread-1", "2232", "RW_Semaphore.java:143", "Field Read", " context=Database:1, sw"
"Thread-2", "2233", "RW_Semaphore.java:123", "Field Read", " context=Database:1, r"
"Thread-1", "2234", "RW_Semaphore.java:144", "Line Step", " file=RW_Semaphore.java, line=144"
"Thread-2", "2235", "RW_Semaphore.java:123", "Field Read", " context=Database:1, w"
"Thread-1", "2236", "RW_Semaphore.java:146", "Line Step", " file=RW_Semaphore.java, line=146"
"Thread-2", "2237", "RW_Semaphore.java:134", "Line Step", " file=RW_Semaphore.java, line=134"
"Thread-1", "2238", "RW_Semaphore.java:146", "Method Exit", " returner=Database:1#done_write:22, value=<void>"
"Thread-2", "2239", "RW_Semaphore.java:136", "Line Step", " file=RW_Semaphore.java, line=136"
"Thread-1", "2240", "RW_Semaphore.java:71", "Method Returned", " "
"Thread-1", "2241", "RW_Semaphore.java:66", "Line Step", " file=RW_Semaphore.java, line=66"
"Thread-2", "2242", "RW_Semaphore.java:136", "Field Write", " context=Database:1, w=1"
"Thread-1", "2243", "RW_Semaphore.java:73", "Line Step", " file=RW_Semaphore.java, line=73"
"Thread-2", "2244", "RW_Semaphore.java:137", "Line Step", " file=RW_Semaphore.java, line=137"
"Thread-1", "2245", "RW_Semaphore.java:73", "Method Exit", " returner=Writer:2#run:2, value=<void>"
"Thread-2", "2246", "RW_Semaphore.java:137", "Method Exit", " returner=Database:1#request_write:23, value=<void>"
"Thread-1", "2247", "RW_Semaphore.java:66", "Method Returned", " "
"Thread-1", "2248", "SYSTEM", "Thread End", " "
"Thread-2", "2249", "RW_Semaphore.java:67", "Method Returned", " "
"Thread-2", "2250", "RW_Semaphore.java:68", "Line Step", " file=RW_Semaphore.java, line=68"
"Thread-2", "2251", "RW_Semaphore.java:68", "Field Read", " context=Writer:3, d"
"Thread-2", "2252", "RW_Semaphore.java:68", "Field Read", " context=Writer:3, x"
"Thread-2", "2253", "RW_Semaphore.java:68", "Method Call", " caller=Writer:3#run:3, target=Database:1#write:23"
"Thread-2", "2254", "RW_Semaphore.java:152", "Method Entered", " "
"Thread-2", "2255", "RW_Semaphore.java:152", "Variable Write", " context=Database:1#write:23, x=100"
"Thread-2", "2256", "RW_Semaphore.java:153", "Line Step", " file=RW_Semaphore.java, line=153"
"Thread-2", "2257", "RW_Semaphore.java:153", "Field Read", " context=Database:1, data"
"Thread-2", "2258", "RW_Semaphore.java:153", "Field Write", " context=Database:1, data=44555"
"Thread-2", "2259", "RW_Semaphore.java:154", "Line Step", " file=RW_Semaphore.java, line=154"
"Thread-2", "2260", "RW_Semaphore.java:154", "Method Exit", " returner=Database:1#write:23, value=<void>"
"Thread-2", "2261", "RW_Semaphore.java:68", "Method Returned", " "
"Thread-2", "2262", "RW_Semaphore.java:69", "Line Step", " file=RW_Semaphore.java, line=69"
"Thread-2", "2263", "RW_Semaphore.java:71", "Line Step", " file=RW_Semaphore.java, line=71"
"Thread-2", "2264", "RW_Semaphore.java:71", "Field Read", " context=Writer:3, d"
"Thread-2", "2265", "RW_Semaphore.java:71", "Method Call", " caller=Writer:3#run:3, target=Database:1#done_write:23"
"Thread-2", "2266", "RW_Semaphore.java:139", "Method Entered", " "
"Thread-2", "2267", "RW_Semaphore.java:141", "Line Step", " file=RW_Semaphore.java, line=141"
"Thread-2", "2268", "RW_Semaphore.java:141", "Field Write", " context=Database:1, w=0"
"Thread-2", "2269", "RW_Semaphore.java:142", "Line Step", " file=RW_Semaphore.java, line=142"
"Thread-2", "2270", "RW_Semaphore.java:142", "Field Read", " context=Database:1, s"
"Thread-2", "2271", "RW_Semaphore.java:143", "Line Step", " file=RW_Semaphore.java, line=143"
"Thread-3", "2272", "RW_Semaphore.java:123", "Line Step", " file=RW_Semaphore.java, line=123"
"Thread-2", "2273", "RW_Semaphore.java:143", "Field Read", " context=Database:1, sw"
"Thread-3", "2274", "RW_Semaphore.java:123", "Field Read", " context=Database:1, r"
"Thread-2", "2275", "RW_Semaphore.java:144", "Line Step", " file=RW_Semaphore.java, line=144"
"Thread-3", "2276", "RW_Semaphore.java:123", "Field Read", " context=Database:1, w"
"Thread-2", "2277", "RW_Semaphore.java:146", "Line Step", " file=RW_Semaphore.java, line=146"
"Thread-3", "2278", "RW_Semaphore.java:134", "Line Step", " file=RW_Semaphore.java, line=134"
"Thread-2", "2279", "RW_Semaphore.java:146", "Method Exit", " returner=Database:1#done_write:23, value=<void>"
"Thread-3", "2280", "RW_Semaphore.java:136", "Line Step", " file=RW_Semaphore.java, line=136"
"Thread-2", "2281", "RW_Semaphore.java:71", "Method Returned", " "
"Thread-2", "2282", "RW_Semaphore.java:66", "Line Step", " file=RW_Semaphore.java, line=66"
"Thread-3", "2283", "RW_Semaphore.java:136", "Field Write", " context=Database:1, w=1"
"Thread-2", "2284", "RW_Semaphore.java:73", "Line Step", " file=RW_Semaphore.java, line=73"
"Thread-3", "2285", "RW_Semaphore.java:137", "Line Step", " file=RW_Semaphore.java, line=137"
"Thread-2", "2286", "RW_Semaphore.java:73", "Method Exit", " returner=Writer:3#run:3, value=<void>"
"Thread-3", "2287", "RW_Semaphore.java:137", "Method Exit", " returner=Database:1#request_write:24, value=<void>"
"Thread-3", "2288", "RW_Semaphore.java:67", "Method Returned", " "
"Thread-3", "2289", "RW_Semaphore.java:68", "Line Step", " file=RW_Semaphore.java, line=68"
"Thread-2", "2290", "RW_Semaphore.java:66", "Method Returned", " "
"Thread-2", "2291", "SYSTEM", "Thread End", " "
"Thread-3", "2292", "RW_Semaphore.java:68", "Field Read", " context=Writer:4, d"
"Thread-3", "2293", "RW_Semaphore.java:68", "Field Read", " context=Writer:4, x"
"Thread-3", "2294", "RW_Semaphore.java:68", "Method Call", " caller=Writer:4#run:4, target=Database:1#write:24"
"Thread-3", "2295", "RW_Semaphore.java:152", "Method Entered", " "
"Thread-3", "2296", "RW_Semaphore.java:152", "Variable Write", " context=Database:1#write:24, x=1000"
"Thread-3", "2297", "RW_Semaphore.java:153", "Line Step", " file=RW_Semaphore.java, line=153"
"Thread-3", "2298", "RW_Semaphore.java:153", "Field Read", " context=Database:1, data"
"Thread-3", "2299", "RW_Semaphore.java:153", "Field Write", " context=Database:1, data=45555"
"Thread-3", "2300", "RW_Semaphore.java:154", "Line Step", " file=RW_Semaphore.java, line=154"
"Thread-3", "2301", "RW_Semaphore.java:154", "Method Exit", " returner=Database:1#write:24, value=<void>"
"Thread-3", "2302", "RW_Semaphore.java:68", "Method Returned", " "
"Thread-3", "2303", "RW_Semaphore.java:69", "Line Step", " file=RW_Semaphore.java, line=69"
"Thread-3", "2304", "RW_Semaphore.java:71", "Line Step", " file=RW_Semaphore.java, line=71"
"Thread-3", "2305", "RW_Semaphore.java:71", "Field Read", " context=Writer:4, d"
"Thread-3", "2306", "RW_Semaphore.java:71", "Method Call", " caller=Writer:4#run:4, target=Database:1#done_write:24"
"Thread-3", "2307", "RW_Semaphore.java:139", "Method Entered", " "
"Thread-3", "2308", "RW_Semaphore.java:141", "Line Step", " file=RW_Semaphore.java, line=141"
"Thread-3", "2309", "RW_Semaphore.java:141", "Field Write", " context=Database:1, w=0"
"Thread-3", "2310", "RW_Semaphore.java:142", "Line Step", " file=RW_Semaphore.java, line=142"
"Thread-3", "2311", "RW_Semaphore.java:142", "Field Read", " context=Database:1, s"
"Thread-3", "2312", "RW_Semaphore.java:143", "Line Step", " file=RW_Semaphore.java, line=143"
"Thread-4", "2313", "RW_Semaphore.java:123", "Line Step", " file=RW_Semaphore.java, line=123"
"Thread-3", "2314", "RW_Semaphore.java:143", "Field Read", " context=Database:1, sw"
"Thread-4", "2315", "RW_Semaphore.java:123", "Field Read", " context=Database:1, r"
"Thread-3", "2316", "RW_Semaphore.java:144", "Line Step", " file=RW_Semaphore.java, line=144"
"Thread-4", "2317", "RW_Semaphore.java:123", "Field Read", " context=Database:1, w"
"Thread-3", "2318", "RW_Semaphore.java:146", "Line Step", " file=RW_Semaphore.java, line=146"
"Thread-4", "2319", "RW_Semaphore.java:134", "Line Step", " file=RW_Semaphore.java, line=134"
"Thread-3", "2320", "RW_Semaphore.java:146", "Method Exit", " returner=Database:1#done_write:24, value=<void>"
"Thread-4", "2321", "RW_Semaphore.java:136", "Line Step", " file=RW_Semaphore.java, line=136"
"Thread-3", "2322", "RW_Semaphore.java:71", "Method Returned", " "
"Thread-3", "2323", "RW_Semaphore.java:66", "Line Step", " file=RW_Semaphore.java, line=66"
"Thread-4", "2324", "RW_Semaphore.java:136", "Field Write", " context=Database:1, w=1"
"Thread-3", "2325", "RW_Semaphore.java:73", "Line Step", " file=RW_Semaphore.java, line=73"
"Thread-4", "2326", "RW_Semaphore.java:137", "Line Step", " file=RW_Semaphore.java, line=137"
"Thread-3", "2327", "RW_Semaphore.java:73", "Method Exit", " returner=Writer:4#run:4, value=<void>"
"Thread-4", "2328", "RW_Semaphore.java:137", "Method Exit", " returner=Database:1#request_write:25, value=<void>"
"Thread-4", "2329", "RW_Semaphore.java:67", "Method Returned", " "
"Thread-4", "2330", "RW_Semaphore.java:68", "Line Step", " file=RW_Semaphore.java, line=68"
"Thread-3", "2331", "RW_Semaphore.java:66", "Method Returned", " "
"Thread-3", "2332", "SYSTEM", "Thread End", " "
"Thread-4", "2333", "RW_Semaphore.java:68", "Field Read", " context=Writer:5, d"
"Thread-4", "2334", "RW_Semaphore.java:68", "Field Read", " context=Writer:5, x"
"Thread-4", "2335", "RW_Semaphore.java:68", "Method Call", " caller=Writer:5#run:5, target=Database:1#write:25"
"Thread-4", "2336", "RW_Semaphore.java:152", "Method Entered", " "
"Thread-4", "2337", "RW_Semaphore.java:152", "Variable Write", " context=Database:1#write:25, x=10000"
"Thread-4", "2338", "RW_Semaphore.java:153", "Line Step", " file=RW_Semaphore.java, line=153"
"Thread-4", "2339", "RW_Semaphore.java:153", "Field Read", " context=Database:1, data"
"Thread-4", "2340", "RW_Semaphore.java:153", "Field Write", " context=Database:1, data=55555"
"Thread-4", "2341", "RW_Semaphore.java:154", "Line Step", " file=RW_Semaphore.java, line=154"
"Thread-4", "2342", "RW_Semaphore.java:154", "Method Exit", " returner=Database:1#write:25, value=<void>"
"Thread-4", "2343", "RW_Semaphore.java:68", "Method Returned", " "
"Thread-4", "2344", "RW_Semaphore.java:69", "Line Step", " file=RW_Semaphore.java, line=69"
"Thread-4", "2345", "RW_Semaphore.java:71", "Line Step", " file=RW_Semaphore.java, line=71"
"Thread-4", "2346", "RW_Semaphore.java:71", "Field Read", " context=Writer:5, d"
"Thread-4", "2347", "RW_Semaphore.java:71", "Method Call", " caller=Writer:5#run:5, target=Database:1#done_write:25"
"Thread-4", "2348", "RW_Semaphore.java:139", "Method Entered", " "
"Thread-4", "2349", "RW_Semaphore.java:141", "Line Step", " file=RW_Semaphore.java, line=141"
"Thread-4", "2350", "RW_Semaphore.java:141", "Field Write", " context=Database:1, w=0"
"Thread-4", "2351", "RW_Semaphore.java:142", "Line Step", " file=RW_Semaphore.java, line=142"
"Thread-4", "2352", "RW_Semaphore.java:142", "Field Read", " context=Database:1, s"
"Thread-4", "2353", "RW_Semaphore.java:143", "Line Step", " file=RW_Semaphore.java, line=143"
"Thread-8", "2354", "RW_Semaphore.java:93", "Line Step", " file=RW_Semaphore.java, line=93"
"Thread-4", "2355", "RW_Semaphore.java:143", "Field Read", " context=Database:1, sw"
"Thread-8", "2356", "RW_Semaphore.java:93", "Field Read", " context=Database:1, w"
"Thread-4", "2357", "RW_Semaphore.java:144", "Line Step", " file=RW_Semaphore.java, line=144"
"Thread-8", "2358", "RW_Semaphore.java:93", "Field Read", " context=Database:1, ww"
"Thread-4", "2359", "RW_Semaphore.java:146", "Line Step", " file=RW_Semaphore.java, line=146"
"Thread-8", "2360", "RW_Semaphore.java:105", "Line Step", " file=RW_Semaphore.java, line=105"
"Thread-4", "2361", "RW_Semaphore.java:146", "Method Exit", " returner=Database:1#done_write:25, value=<void>"
"Thread-8", "2362", "RW_Semaphore.java:105", "Field Read", " context=Database:1, r"
"Thread-4", "2363", "RW_Semaphore.java:71", "Method Returned", " "
"Thread-4", "2364", "RW_Semaphore.java:66", "Line Step", " file=RW_Semaphore.java, line=66"
"Thread-8", "2365", "RW_Semaphore.java:105", "Field Write", " context=Database:1, r=1"
"Thread-4", "2366", "RW_Semaphore.java:73", "Line Step", " file=RW_Semaphore.java, line=73"
"Thread-8", "2367", "RW_Semaphore.java:106", "Line Step", " file=RW_Semaphore.java, line=106"
"Thread-4", "2368", "RW_Semaphore.java:73", "Method Exit", " returner=Writer:5#run:5, value=<void>"
"Thread-8", "2369", "RW_Semaphore.java:108", "Line Step", " file=RW_Semaphore.java, line=108"
"Thread-4", "2370", "RW_Semaphore.java:66", "Method Returned", " "
"Thread-4", "2371", "SYSTEM", "Thread End", " "
"Thread-8", "2372", "RW_Semaphore.java:108", "Method Exit", " returner=Database:1#request_read:24, value=<void>"
"Thread-8", "2373", "RW_Semaphore.java:47", "Method Returned", " "
"Thread-8", "2374", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-8", "2375", "RW_Semaphore.java:48", "Field Read", " context=Reader:4, d"
"Thread-8", "2376", "RW_Semaphore.java:48", "Method Call", " caller=Reader:4#run:4, target=Database:1#read:24"
"Thread-8", "2377", "RW_Semaphore.java:148", "Method Entered", " "
"Thread-8", "2378", "RW_Semaphore.java:149", "Line Step", " file=RW_Semaphore.java, line=149"
"Thread-8", "2379", "RW_Semaphore.java:149", "Field Read", " context=Database:1, data"
"Thread-8", "2380", "RW_Semaphore.java:149", "Variable Write", " context=Database:1#read:24, result=55555"
"Thread-8", "2381", "RW_Semaphore.java:149", "Method Exit", " returner=Database:1#read:24, value=55555"
